brand,model,product_name,price,rating,shipping,url,3D VISION Game Ready ,Boost Clock ,Brand ,CUDA Cores ,Card Dimensions (L x H) ,Chipset Manufacturer ,Cooler ,Core Clock ,DVI ,Date First Available ,DirectX ,DisplayPort ,Dual-Link DVI Supported ,Edition ,Effective Memory Clock ,Features ,Form Factor ,GPU ,GPU Series ,HDCP Ready ,HDMI ,Interface ,Mac Edition ,Max GPU Length ,Max Resolution ,Memory Interface ,Memory Size ,Memory Type ,Model ,Multi-Monitor Support ,OpenGL ,Operating Systems Supported ,Option ,Package Contents ,Power Connector ,RAMDAC ,SLI Support ,Series ,Shader Clock ,Slot Width ,Stream Processors ,System Requirements ,Thermal Design Power ,Virtual Reality Ready 
ZOTAC,GTX 1080,Zotac GeForce GTX 1080 Ti AMP! Extreme Core ZT-P10810F-10P Video Graphics Card GPU,$799.00 (2 Offers)–,5,Free Shipping,https://www.newegg.com/zotac-geforce-gtx-1080-ti-gtx-1080-ti-amp-extreme-core/p/1FT-000M-002B6?Description=GTX,,,['ZOTAC'],,,['NVIDIA'],['Triple Fans'],,,"['September 29, 2019']",,,,,,,,['GeForce GTX 1080 Ti'],['NVIDIA GeForce GTX 10 Series'],,,,,,,,['11GB'],,['GTX 1080 Ti AMP! Extreme Core'],,,,['GTX 1080 Ti SC2'],,,,,,,,,,['250W'],
GIGABYTE,GTX 1080,GIGABYTE GeForce GTX 1080 Ti GV-N108TGAMINGOC11GD 11GB Video Card,$749.00 (3 Offers)–,5,$12.00 Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1080-ti-gv-n108tgamingoc11gd/p/N82E16814932041?Description=GTX,,['1657 MHz in OC Mode 1632 MHz in Gaming Mode'],['GIGABYTE'],,,['NVIDIA'],['WINDFORCE 3X'],['1544 MHz in OC Mode 1518 MHz in Gaming Mode'],,"['March 13, 2020']",,,,,,,,['GeForce GTX 1080 Ti'],['NVIDIA GeForce GTX 10 Series'],,,,,,,,['11GB'],,['GV-N108TGAMINGOC11GD'],,,,,,,,,,,['Dual Slot'],,,['250W'],
ASUS,GTX 1080,ASUS Turbo GeForce GTX 1080 TURBO-GTX1080-8G 8GB 256-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support Video Cards,$469.99 –,5,$45.00 Shipping,https://www.newegg.com/asus-opengl-4-5-turbo-gtx1080-8g/p/1FT-000Y-00100?Description=GTX,,['1733 MHz'],['ASUS'],['2560'],"['10.50"" x 4.37""']",['NVIDIA'],['Single Fan'],['1607 MHz'],['1 x DVI-D'],"['October 07, 2020']",,['2 x DisplayPort 1.4'],,,['10010 MHz'],"['Dual-ball Bearing Fan runs smoother by reducing friction, further improving 4X longer card lifespan and cooling efficiency.Industry Only Auto-Extreme Technology with Super Alloy Power II delivers premium quality and best reliability.VR-friendly HDMI Ports for immersive virtual reality experiences.Customizable Backlit Logo gives your system a truly unique look with your own LED backlit logo design.GPU Tweak II with Xsplit Gamecaster provides intuitive performance tweaking and instant gameplay streaming.NVIDIA ANSEL for a revolutionary new way to capture in-game screenshots.NVIDIA GameWorks provides an interactive and cinematic experience, as well as incredibly smooth gameplay.']",,['GeForce GTX 1080'],['NVIDIA GeForce GTX 10 Series'],['2.2'],['2 x HDMI 2.0b'],['PCI Express 3.0'],,['267 mm'],['7680 x 4320'],['256-Bit'],['8GB'],['GDDR5X'],['TURBO-GTX1080-8G'],,['OpenGL 4.5'],,['GTX 1080 Blower'],,['8-Pin'],,['SLI Ready'],['Turbo'],,['Dual Slot'],,['Recommended PSU: 500W'],['180W'],['Yes']
MSI,GTX 1080,MSI GeForce GTX 1080 Ti DirectX 12 GTX 1080 Ti GAMING X TRIO 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,$899.00 (2 Offers)–,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1080-ti-gtx-1080-ti-gaming-x-trio/p/N82E16814137362?Description=GTX,,['1683 MHz  (OC Mode)1657 MHz (Gaming Mode) 1582 MHz (Silent Mode)'],['MSI'],['3584'],"['12.80"" x 5.51""']",['NVIDIA'],['Triple Fans'],['1569 MHz (OC Mode)1544 MHz (Gaming Mode) 1480 MHz (Silent Mode)'],['1 x DL-DVI-D'],"['January 19, 2019']",['DirectX 12'],['2 x DisplayPort 1.4'],['Yes'],,['11124 MHz (OC) 11016 MHz (Gaming/Silent)'],"['MSI AfterburnerThe ultimate overclocking software with advanced control options and real-time hardware monitor.Military Class 4 ComponentsUsing only the highest quality components means you get reliable and stable in-game performance.RGB Mystic LightCustomize colors and LED effects with exclusive MSI software and synchronize the look & feel with other components.ZERO FROZREliminates fan noise by stopping the fans in low-load situations so you can focus on your game.Double Ball BearingsStrong and lasting core for the TORX 2.0 Fans to provide years of smooth and silent gaming.TORX FAN 2.0Award-winning fan design combining two different fin designs for cool & quiet gaming.TRI-FROZR THERMAL DESIGNUsing three of the award-winning TORX 2.0 Fans with Double Ball Bearings, Tri-Frozr is the pinnacle of air cooling.WAVE-CURVED COOLING SYSTEMMSI exclusive Wave-curved fins increase 10% heat dissipation area compared to traditional fins.']",['ATX'],['GeForce GTX 1080 Ti'],['NVIDIA GeForce GTX 10 Series'],['2.2'],['2 x HDMI 2.0'],['PCI Express 3.0 x16'],,['325 mm'],,['352-Bit'],['11GB'],['GDDR5X'],['GTX 1080 Ti GAMING X TRIO'],['4'],['OpenGL 4.5'],,,,['2 x 8-Pin'],,['2-Way SLI'],,,['2.5-slot'],,['Power Consumption: 250WRecommended PSU: 600W'],['250W'],['Yes']
MSI,GTX 1080,MSI GeForce GTX 1080 Ti FE DirectX 12 GTX 1080 Ti Founders Edition 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,$899.00 –,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1080-ti-fe-gtx-1080-ti-founders-edition/p/N82E16814137360?Description=GTX,,['1582 MHz'],['MSI'],['3584'],,['NVIDIA'],['Single Fan'],['1480 MHz'],,"['January 21, 2019']",['DirectX 12'],['3 x DisplayPort 1.4'],,,['11010 MHz'],"[""All Solid Capacitors- 10 years long lifetime under full load- Lower temperature and higher efficiency- Aluminum core for higher stabilityAfterburner Overclocking Utility- Wireless control through Android/iOS devices- Predator: In-game video recording- Kombustor: built-in DirectX12 benchmark- Supports multi-GPU setupsNVIDIA G-SYNC- Synchronizes the display refresh to your GeForce GTX GPU for the fast, smooth gamingGeForce GTX VR Ready- NVIDIA's unique set of features ensure you get the right level of performance, image quality, and latency to ensure your VR experience is nothing short of amazing""]",,['GeForce GTX 1080 Ti FE'],['NVIDIA GeForce GTX 10 Series'],['2.2'],['1 x HDMI 2.0'],['PCI Express 3.0 x16'],,,['7680 x 4320'],['352-Bit'],['11GB'],['GDDR5X'],['GTX 1080 Ti Founders Edition'],['4'],['OpenGL 4.5'],,,,['1 x 6-pin1 x 8-pin'],,['2-Way SLI'],,,['Dual Slot'],,['Power consumption: 250WRecommended PSU: 600W'],,['Yes']
GIGABYTE,GTX 1080,GIGABYTE GeForce GTX 1080 DirectX 12 GV-N1080D5X-8GD 8GB 256-Bit GDDR5X PCI Express 3.0 x16 SLI Support ATX Video Cards,$549.00 –,4,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1080-gv-n1080d5x-8gd/p/N82E16814932018?Description=GTX,,['1771 MHz in OC mode1733 MHz in Gaming mode'],['GIGABYTE'],['2560'],"['11.02"" x 4.49""']",['NVIDIA'],['Triple Fans'],['1632 MHz in OC mode1607 MHz in Gaming mode'],['1 x Dual-link DVI-D'],"['February 18, 2020']",['DirectX 12'],['3 x DisplayPort 1.4'],['Yes'],,['10010 MHz'],['Powered by GeForce GTX 1080Integrated with 8GB GDDR5X 256-bit memoryWINDFORCE 3X with Blade Fan DesignSupport up to 8K display @60Hz'],['ATX'],['GeForce GTX 1080'],['NVIDIA GeForce GTX 10 Series'],,['1 x HDMI 2.0b'],['PCI Express 3.0 x16'],,['280 mm'],['7680 x 4320'],['256-Bit'],['8GB'],['GDDR5X'],['GV-N1080D5X-8GD'],['4'],['OpenGL 4.5'],,,,['8-Pin'],,['2-way SLI HB'],,,['Dual Slot'],,['Recommended PSU: 500W'],['180W'],['Yes']
PNY,GTX 1080,PNY GeForce GTX 1080 Ti DirectX 12 VCGGTX1080T11PB-CG2 11GB 352-Bit GDDR5X PCI Express 3.0 x16 Blower Edition Video Card,$645.00 –,,$12.00 Shipping,https://www.newegg.com/pny-geforce-gtx-1080-ti-vcggtx1080t11pb-cg2/p/1FT-000P-003U9?Description=GTX,,['1582 MHz'],['PNY'],['3584'],"['10.51"" x 4.41""']",['NVIDIA'],['Single Fan'],['1480 MHz'],,"['July 16, 2020']",['DirectX 12'],['3 x DisplayPort 1.4'],,,,,,['GeForce GTX 1080 Ti'],['NVIDIA GeForce GTX 10 Series'],,['1 x HDMI 2.0b'],['PCI Express 3.0 x16'],,['267 mm'],['7680 x 4320'],['352-Bit'],['11GB'],['GDDR5X'],['VCGGTX1080T11PB-CG2'],['4'],['OpenGL 4.5'],"['Windows 7-10, Linux, FreeBSDx86']",,,['6-Pin / 8-Pin'],,['SLI Ready'],,,['Dual Slot'],,['Minimum 600W or greater system power supply'],['250W'],['Yes']
MSI,GTX 1080,MSI GeForce GTX 1080 Ti DirectX 12 GTX 1080 Ti AERO 11G OC 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,$835.00 –,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1080-ti-gtx-1080-ti-aero-11g-oc/p/1FT-0009-000U5?Description=GTX,,['1600 MHz'],['MSI'],['3584'],"['10.59"" x 4.37""']",['NVIDIA'],['Single Fan'],['1506 MHz'],,"['January 21, 2019']",['DirectX 12'],['3 x DisplayPort'],,['None'],['11016 MHz'],,,['GeForce GTX 1080 Ti'],['NVIDIA GeForce GTX 10 Series'],['Yes'],['1 x HDMI'],['PCI Express 3.0 x16'],,['269 mm'],,['352-Bit'],['11GB'],['GDDR5X'],['GTX 1080 Ti AERO 11G OC'],['4'],['OpenGL 4.5'],,['GTX 1080 AERO OC'],,"['1 x 6-pin, 1 x 8-pin']",,['2-Way SLI'],,,['Dual Slot'],,['Power consumption: 250W Recommended PSU: 600W'],,['Yes']
MSI,GTX 1080,MSI GeForce GTX 1080 DirectX 12 GEFORCE GTX 1080 ARMOR 8G 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,$549.00 –,,Free Shipping,https://www.newegg.com/msi-nvidia-geforce-gtx-1080/p/1FT-0009-00180?Description=GTX,,['1733 MHz'],['MSI'],['2560'],,['NVIDIA'],,['1607 MHz'],['1 x DL-DVI-D'],"['March 18, 2019']",['DirectX 12'],['1 x DisplayPort'],,,,,,['Nvidia Geforce GTX 1080'],['NVIDIA GeForce GTX 10 Series'],,['1 x HDMI'],['PCI Express 3.0 x16'],,,,['8GB GDDR5X (256-bit)'],,['GDDR5X'],['Nvidia Geforce GTX 1080'],['2'],['OpenGL 4.5'],,['GTX 1080 ARMOR 8G'],,,,,['NVIDIA GeForce GTX 10 Series'],,['Dual Slot'],,,,['Yes']
MSI,GTX 1080,MSI GeForce GTX 1080 DirectX 12 GTX 1080 GAMING 8G 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,$699.00 –,,Free Shipping,https://www.newegg.com/p/1FT-0009-000D3?Description=GTX,,,,,,,,,,"['January 17, 2019']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSI,GTX 1080,MSI GeForce GTX 1080 Ti DirectX 12 GTX 1080 Ti GAMING X TRIO 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,$899.99 –,,$75.00 Shipping,https://www.newegg.com/msi-geforce-gtx-1080-ti-gtx-1080-ti-gaming-x-trio/p/1FT-0009-004R6?Description=GTX,,['1683 MHz  (OC Mode)1657 MHz (Gaming Mode) 1582 MHz (Silent Mode)'],['MSI'],['3584'],"['12.80"" x 5.51""']",['NVIDIA'],['Triple Fans'],['1569 MHz (OC Mode)1544 MHz (Gaming Mode) 1480 MHz (Silent Mode)'],['1 x DL-DVI-D'],"['July 12, 2020']",['DirectX 12'],['2 x DisplayPort 1.4'],['Yes'],,['11124 MHz'],"['MSI AfterburnerThe ultimate overclocking software with advanced control options and real-time hardware monitor.Military Class 4 ComponentsUsing only the highest quality components means you get reliable and stable in-game performance.RGB Mystic LightCustomize colors and LED effects with exclusive MSI software and synchronize the look & feel with other components.ZERO FROZREliminates fan noise by stopping the fans in low-load situations so you can focus on your game.Double Ball BearingsStrong and lasting core for the TORX 2.0 Fans to provide years of smooth and silent gaming.TORX FAN 2.0Award-winning fan design combining two different fin designs for cool & quiet gaming.TRI-FROZR THERMAL DESIGNUsing three of the award-winning TORX 2.0 Fans with Double Ball Bearings, Tri-Frozr is the pinnacle of air cooling.WAVE-CURVED COOLING SYSTEMMSI exclusive Wave-curved fins increase 10% heat dissipation area compared to traditional fins.']",['ATX'],['GeForce GTX 1080 Ti'],['NVIDIA GeForce GTX 10 Series'],['Yes'],['1 x HDMI 2.0b'],['PCI Express 3.0 x16'],,['325 mm'],,['352-Bit'],['11GB'],['GDDR5X'],['GTX 1080 Ti GAMING X TRIO'],['4'],['OpenGL 4.5'],,,,['2 x 8-Pin'],,['2-Way SLI'],,,['2.5-slot'],,['Power Consumption: 250WRecommended PSU: 600W'],['250W'],['Yes']
MSI,GTX 1080,MSI GTX 1080 Ti SEA HAWK X GeForce GTX 1080 Ti Graphic Card - 1.57 GHz Core - 1.68 GHz Boost Clock - 11 GB GDDR5X,"$1,099.00 –",,Free Shipping,https://www.newegg.com/p/1FT-0009-00161?Description=GTX,,['1.68 GHz'],['MSI'],,,['NVIDIA'],['Liquid Cooler'],['1.57 GHz'],['Yes'],"['March 11, 2019']",,['Yes'],['Yes'],,,,['Plug-in Card'],['GTX 1080 Ti'],,,['Yes'],,,,,['352-Bit'],['11GB'],['GDDR5X'],,,['OpenGL'],,['GTX 1080'],,,,,['GTX 10'],,,,,,
EVGA,GTX 1080,"EVGA GeForce GTX 1080 Ti SC Black Edition GAMING, 11G-P4-6393-KR, 11GB GDDR5X, iCX Cooler & LED - Includes Box. Tested",$799.00 –,,Free Shipping,https://www.newegg.com/p/1FT-001K-00460?Description=GTX,,,['EVGA'],,,['NVIDIA'],['Double Fans'],,,"['May 15, 2019']",,,,,,,,['GeForce GTX 1080 Ti'],['NVIDIA GeForce GTX 10 Series'],,,,,,,,['11GB'],,,,,,,,,,,,,,,,,
ASUS,GTX 1080,Asus Geforce GTX 1080 8GB STRIX Overclocked Video Card STRIX-GTX1080-A8G-GAMING,$585.00 –,,$13.50 Shipping,https://www.newegg.com/asus-strix-gtx1080-a8g-ga/p/1FT-000Y-000Z0?Description=GTX,,['1835 MHz'],['ASUS'],['2560'],,['NVIDIA'],['Triple Fans'],['1695 MHz'],['1 x DVI'],"['June 18, 2020']",['DirectX 12'],['2 x DisplayPort'],,,,,,['GeForce GTX 1080'],['NVIDIA GeForce GTX 10 Series'],['Yes'],['2 x HDMI'],['PCI Express 3.0 x16'],,,['7680 x 4320'],['256-Bit'],['8GB'],['GDDR5X'],['STRIX-GTX1080-A8G-GA'],['Yes'],['OpenGL 4.5'],,['GTX 1080'],,,,,,,,,,['180W'],['Yes']
EVGA,GTX 1080,"EVGA GeForce GTX 1080 SC GAMING, 08G-P4-6183-KR, 8GB GDDR5X, ACX 3.0 & LED DX12 Graphics Card",$499.00 (3 Offers)–,,$11.99 Shipping,https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-6183-kr/p/1FT-001K-006X6?Description=GTX,,['1847 MHz'],['EVGA'],['2560'],"['10.50"" x 4.38""']",['NVIDIA'],['Double Fans'],['1708 MHz'],['1 x DVI'],"['February 13, 2020']",['DirectX 12'],['3 x DisplayPort 1.4'],['Yes'],,['10000 MHz'],,,['GeForce GTX 1080'],['NVIDIA GeForce GTX 10 Series'],['Yes'],['1 x HDMI 2.0b'],['PCI Express 3.0'],,['267 mm'],['7680 x 4320'],['256-Bit'],['8GB'],['GDDR5X'],['08G-P4-6183-KR'],['4'],['OpenGL 4.5'],"['Windows 10 32/64bit, Windows 8 32/64bit, Windows 7 32/64bit']",['GTX 1080 SC ACX3.0'],,['8-Pin'],,['SLI Ready'],,,['Dual Slot'],,"['500 Watts or greater power supply. PCI Express, PCI Express 2.0 or PCI Express 3.0 compliant motherboard with one graphics slot.']",['180W'],['Yes']
GIGABYTE,GTX 1080,"GIGABYTE AORUS Xtreme GeForce GTX 1080 Ti Waterforce WB 11GD, GV-N108TAORUSX WB-11GD","$1,059.00 –",,Free Shipping,https://www.newegg.com/p/1FT-000A-000G4?Description=GTX,,,,,,,,,,"['March 28, 2019']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOTAC,GTX 1080,ZOTAC GeForce GTX 1080 Ti AMP Extreme 11GB GDDR5X 352-bit Gaming Graphics Card VR Ready 16+2 Power Phase Freeze Fan Stop IceStorm Cooling Spectra Lighting ZT-P10810C-10P,$879.00 –,,Free Shipping,https://www.newegg.com/zotac-geforce-gtx-1080-ti-zt-p10810c-10p/p/1FT-000M-001Z3?Description=GTX,,['N/A'],['ZOTAC'],['3584'],"['12.80"" x 5.83""']",['NVIDIA'],['Triple Fans'],['1645 MHz'],['1 x DL-DVI-D'],"['December 06, 2019']",['DirectX 12'],['3 x DisplayPort 1.4'],['Yes'],,['11.2 GHz'],['IceStorm with Metallic ExoArmorPowerBoostFREEZE Fan StopSPECTRA Lighting16 + 2 Power PhasesVR ReadySimultaneous Multi-ProjectionNVIDIA AnselNVIDIA G-SyncNVIDIA GameStreamVulkan API'],,['GeForce GTX 1080 Ti'],['NVIDIA GeForce GTX 10 Series'],['Yes'],['1 x HDMI 2.0b'],['PCI Express 3.0'],,['325 mm'],,['352-Bit'],['11GB'],['GDDR5X'],['ZT-P10810C-10P'],['Yes'],['OpenGL 4.5'],['Windows 10 / 8 / 7'],['AMP! Extreme'],['ZOTAC GeForce GTX 1080 Ti AMP Extreme2 x Dual 6-pin to 8-pin mesh wrapped power cableUser manualDriver Disk'],['2 x 8-Pin'],,['2-way. HB SLI Bridge compatible'],,,['2.5 slots'],,['Recommended Power Supply: 600W'],['250W'],['Yes']
ASUS,GTX 1080,ASUS ROG GeForce GTX 1080 Ti DirectX 12 STRIX-GTX1080TI-11G-GAMING 11GB 352-Bit GDDR5X HDCP Ready SLI Support Video Card,$745.00 (2 Offers)–,,$13.50 Shipping,https://www.newegg.com/p/1FT-000Y-00182?Description=GTX,,,['ASUS'],,,,,,,"['November 13, 2018']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSI,GTX 1080,MSI GeForce GTX 1080 DirectX 12 MSI-GEFORCEGTX1080GAMING8G-RFB 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,$699.00 –,,Free Shipping,https://www.newegg.com/geforce-gtx-1080-msi-geforcegtx1080gaming8g-rfb/p/N82E16814137239?Description=GTX,,['OC Mode: 1771 MHzGaming Mode: 1759 MHzSilent Mode: 1733 MHz'],['MSI'],['2560'],"['10.98"" x 5.51""']",['NVIDIA'],['Double Fans'],['OC Mode: 1632 MHzGaming Mode: 1620 MHzSilent Mode: 1607 MHz'],['DL-DVI-D'],"['January 16, 2019']",['DirectX 12'],['3 x DisplayPort 1.4'],['Yes'],,['OC Mode: 10010 MHzGaming Mode: 10010 MHzSilent Mode: 10010 MHz'],,,['GeForce GTX 1080'],['NVIDIA GeForce GTX 10 Series'],['2.2'],['1 x HDMI 2.0'],['PCI Express 3.0 x16'],,['279 mm'],['7680 x 4320'],['256-Bit'],['8GB'],['GDDR5X'],['MSI-GEFORCEGTX1080GAMING8G-RFB'],['4'],['OpenGL 4.5'],,,,['6-Pin / 8-Pin'],,['2-Way SLI'],,,['Dual Slot'],,['Power consumption: 180WRecommended PSU: 500W'],['180W'],['Yes']
EVGA,GTX 1080,"EVGA GeForce GTX 1080 FTW GAMING ACX 3.0, 08G-P4-6286-KR, 8GB GDDR5X, RGB LED, 10CM FAN, 10 Power Phases, Double BIOS, DX12 OSD Support (PXOC)",$599.00 –,,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-6286-kr/p/1FT-001K-002S7?Description=GTX,,['1860 MHz'],['EVGA'],['2560'],,['NVIDIA'],['Double Fans'],['1721 MHz'],['1 x Dual-Link DVI-D'],"['April 13, 2020']",['DirectX 12'],['3 x DisplayPort 1.4'],['Yes'],,['10000 MHz'],,,['GeForce GTX 1080'],['NVIDIA GeForce GTX 10 Series'],,['1 x HDMI 2.0b'],['PCI Express 3.0'],,,['7680 x 4320'],['256-Bit'],['8GB'],['GDDR5'],['08G-P4-6286-KR'],['4'],['OpenGL 4.5'],"['Windows 10 32/64bit, Windows 8 32/64bit, Windows 7 32/64bit']",,"[""OPEN BOX! EXTENSIVELY TESTED (FURMARK, KOMBUSTOR, SUPERPOSITION, HEAVEN, VALLEY, 4K, etc.) - CARD PERFORMED VERY WELL, SEE IMAGES! THIS IS A PRE-TESTED ITEM AND IT HAS SCRATCHES, BLEMISHES, AND OTHER IMPERFECTIONS, SEE IMAGES! OUTER BOX IS TORN AND HAS RESIDUE FROM REMOVED STICKERS/LABELS! VIDEO CARD COMES WITH ACCESSORIES AS PICTURED! IF IT'S NOT PICTURED, IT'S NOT INCLUDED! HARDWARE USED FOR TESTING (CPU, PSU, RAM, MOTHERBOARD, MONITOR, ETC.) IS NOT INCLUDED! MORE (40) IMAGES: imageshack.com/a/oq9o/1""]",['2 x 8-Pin'],,['2-Way SLI'],,,['Dual Slot'],,"['500W or greater power supply. PCI Express, PCI Express 2.0 or PCI Express 3.0 compliant motherboard with one graphics slot.']",,['Yes']
ASUS,GTX 1080,ASUS GeForce GTX 1080 Ti TURBO-GTX1080TI-11G 11GB 352-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support DirectX 12 Video Graphics Gaming Card OEM BULK PACK => NO ACCESSORIES!,$759.00 (2 Offers)–,,Free Shipping,https://www.newegg.com/p/1FT-000Y-001P3?Description=GTX,,,,,,,['Single Fan'],,,"['December 10, 2018']",,,,,,,,,,,,,,,,,['11GB'],,,,,,,"[""VIDEO CARD COMES IN PLAIN NON-RETAIL PACKAGE WITHOUT ANY ACCESSORIES! IF IT'S NOT PICTURED, IT'S NOT INCLUDED!""]",,,,,,,,,,
EVGA,GTX 1080,"EVGA GeForce GTX 1080 8GB FTW DT GAMING ACX 3.0, OPENBOX.",$650.00 –,,Free Shipping,https://www.newegg.com/evga-08g-p4-6284-kr/p/1FT-001K-000G2?Description=GTX,,,['EVGA'],,,,['Double Fans'],,,"['November 09, 2018']",,,,,,,,,,,,"[""OPEN BOX! EXTENSIVELY TESTED (FURMARK, KOMBUSTOR, SUPERPOSITION, HEAVEN, VALLEY, 4K, etc.) - CARD PERFORMED VERY WELL, SEE IMAGES! THIS IS A PRE-TESTED ITEM AND IT HAS SCRATCHES, BLEMISHES, AND OTHER IMPERFECTIONS, SEE IMAGES! OUTER BOX IS TORN AND HAS RESIDUE FROM REMOVED STICKERS/LABELS! VIDEO CARD COMES WITH ACCESSORIES AS PICTURED! IF IT'S NOT PICTURED, IT'S NOT INCLUDED! HARDWARE USED FOR TESTING (CPU, PSU, RAM, MOTHERBOARD, MONITOR, ETC.) IS NOT INCLUDED! MORE (42) IMAGES: imageshack.com/a/Tp9o/1 EXTENSIVELY TESTED: techpowerup.com/gpuz/details/da7eu ozone3d.net/gpudb/score.php?which=703622 ozone3d.net/gpudb/score.php?which=703623 ozone3d.net/gpudb/score.php?which=703624 userbenchmark.com/UserRun/15573914""]",,,,,['8GB'],,['08G-P4-6284-KR'],,,,,"[""THIS IS A PRE-TESTED ITEM AND IT HAS SCRATCHES, BLEMISHES, AND OTHER IMPERFECTIONS => SEE POSTED IMAGES! VIDEO CARD COMES IN RETAIL BOX WITH PICTURED ACCESSORIES ONLY! IF IT'S NOT PICTURED => IT'S NOT INCLUDED! HARDWARE USED FOR TESTING (CPU, Motherboard, Monitor, RAM, PSU, etc.) IS NOT INCLUDED! OUTER BOX IS A BIT TORN AND HAS RESIDUE FROM REMOVED STICKERS/LABELS => SEE IMAGES!""]",,,,,,,,,,
PNY,GTX 1080,PNY GeForce GTX 1080 8GB Blower Edition GDDR5X VCGGTX10808PB Video Card GPU,$610.00 –,,Free Shipping,https://www.newegg.com/p/1FT-000P-003D9?Description=GTX,,,['PNY'],,,['NVIDIA'],['Single Fan'],,,"['May 06, 2019']",,,,,,,,['GeForce GTX 1080'],['NVIDIA GeForce GTX 10 Series'],,,,,,,,['8GB'],,,,,,,,,,,,,,,,['180W'],
MSI,GTX 1080,(use.d)   MSI Geforce GTX 1080 Ti 11GB Duke Graphics Card Nvidia GPU,$869.00 –,,Free Shipping,https://www.newegg.com/p/1FT-0009-003X0?Description=GTX,,,['MSI'],,,['NVIDIA GeForce GTX 1080 Ti'],,,,"['December 25, 2019']",,,,,,,,,,,,,,,,,['11GB'],,,,,,,,['Power Cable Requirement:\t8-Pin + 8-Pin PCI-E'],,,['Compatible Slot:\tPCI Express 3.0 x16'],,,,,,
NVIDIA,GTX 1080,Nvidia GEFORCE GTX 1080 Ti - FE Founders Edition (Renewed),$689.00 –,,Special Shipping,https://www.newegg.com/p/17Z-00AZ-000E2?Description=GTX,,,['NVIDIA'],,,['NVIDIA'],['Air Cooler'],,,"['August 19, 2020']",,,,,,,,,,,,['PCI Express 3.0 x16'],,,,,['11GB'],,,,,,,,,,,,,,,,,
PNY,GTX 1080,PNY GeForce GTX 1080 Ti DirectX 12 RGMX108TN3IBGT1KTP 11GB 352-Bit GDDR5X PCI Express 3.0 x16 SLI Support Video Card,$899.00 –,,Free Shipping,https://www.newegg.com/pny-geforce-gtx-1080-ti-rgmx108tn3ibgt1ktp/p/N82E16814133778?Description=GTX,,['1582 MHz'],['PNY'],['3584'],"['10.50"" x 4.38""']",['NVIDIA'],['Blower'],['1480 MHz'],,"['March 15, 2019']",['DirectX 12'],['3 x DisplayPort 1.4'],,,['11 GBPS'],['Simultaneous Multi-ProjectionNVIDIA Ansel SupportNVIDIA G-SYNCNVIDIA GameStreamNVIDIA GPU Boost 3.0Vulkan API SupportMax Digital Resolution - 7680 x 4320 @ 60 Hz** 7680 x 4320 @ 60 Hz RGB 8-bit with dual DisplayPort connectors or 7680 x 4320 @ 60 Hz YUV420 8-bit with DisplayPort 1.3 connector.'],,['GeForce GTX 1080 Ti'],['NVIDIA GeForce GTX 10 Series'],,['1 x HDMI 2.0b'],['PCI Express 3.0 x16'],,['267 mm'],['7680 x 4320 @ 60 HZ (Digital)'],['352-Bit'],['11GB'],['GDDR5X'],['RGMX108TN3IBGT1KTP'],['Yes'],['OpenGL 4.5'],,,,"['One 6-PIN, One 8-PIN']",,['SLI HB Bridge Supported'],,,['Dual Slot'],,"['TDP: 250WPCI Express-compliant motherboard with one dual-width x16 graphics slotOne 6-pin, One 8-pin PCI Express supplementary power connectorsMinimum 600W or greater system power supply*300MB of available hard-disk space8GB system memory (16GB or higher recommended)Windows 7-10, Linux, FreeBSDx86Internet connection*** Recommendation is made based on PC configured with an Intel Core i7 3.2 GHz processor. Pre-built system may require less power depending on system configuration.** Graphics Card driver is not included in the box; GeForce Experience will download the latest GeForce driver from the Internet after install.']",['250W'],['Yes']
